file,path,year,page,theme,term,quote
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,153,climate,\bscope\s*1\b,"SBT Footprint FY15–21 FY15 FY16 FY17 FY18 FY19 FY20 FY21 Scope 1 Air Manufacturing Innovation 126 114 145 496 1,229 1,291 1,550 HQ Fleet Vehicles 406 535 666 627 555 850 211 Corporate Jets 3,576 4,392 3,391 3,773 3,162 2,912 ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,153,climate,\bscope\s*2\b,"666 627 555 850 211 Corporate Jets 3,576 4,392 3,391 3,773 3,162 2,912 1,432 Distribution Centers 8,084 6,698 7,861 10,048 10,408 9,749 11,663 HQs & Offices 10,009 11,623 13,168 10,975 13,612 14,794 10,104 Retail 13,423 13,963 14,907 16,022 17,747 18,210 ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,153,climate,\bscope\s*3\b,"ring Innovation 18,099 14,873 18,156 29,237 33,849 19,494 2,155 Distribution Centers 58,241 67,832 61,142 55,304 60,603 38,829 14,523 HQs & Offices 54,276 43,189 41,820 33,802 10,938 33,769 18,352 Retail 98,154 99,959 103,393 91,978 92,1075 68,748 41,391 Total 228,770 225,853 224,511 ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,154,climate,\bscope\s*1\b,included Full Scope included RE100: 100% Renewable Electricity in Owned or Operated Facilities-70% Owned or Operated Facility GHG Emissions0% Change in Manufacturing & Transportation GHG Emissions840.5M Metric Tons Materials GHG Emissions Reduced via Use of Environmentally Preferred Materials (EPMs) Scope ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,154,climate,\bscope\s*2\b,& Transportation GHG Emissions840.5M Metric Tons Materials GHG Emissions Reduced via Use of Environmentally Preferred Materials (EPMs) Scope 1 and 2 SBT Scope 3 SBT Net ZeroFull Corporate Carbon Footprint Energy or Emissions Energy Emissions Emissions Emissions Emissions Emissions Emissions ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,154,climate,\bscope\s*3\b,cope included RE100: 100% Renewable Electricity in Owned or Operated Facilities-70% Owned or Operated Facility GHG Emissions0% Change in Manufacturing & Transportation GHG Emissions840.5M Metric Tons Materials GHG Emissions Reduced via Use of Environmentally Preferred Materials (EPMs) Scope 1 and ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,155,climate,\bscope\s*1\b,lop this estimation including: NIKE’s Materials Sustainability Index and Enablon.30% 2 Capital Goods Not relevant NIKE does not have significant investment in capital goods as most manufacturing equipment is owned and operated by contracted factories.N/A N/A 3 Fuel and Energy- ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,155,climate,\bscope\s*1\b,"in capital goods as most manufacturing equipment is owned and operated by contracted factories.N/A N/A 3 Fuel and Energy- Related Activities Not Included in Scope 1 or 213,025 Includes emissions associated with the extraction, production, and transportation of fuels and ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,155,climate,\bscope\s*3\b,Scope 3 Emissions By Category and Operational Boundaries In SBT Scope Not in SBT Scope Emissions SourcesFY21 Metric Tons CO 2e and/or Evaluation Status Scope of Reported Emissions Emissions Calculation Methodology% Of Emissions Calculated Using Data Obtained From Suppliers or ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,157,climate,\bscope\s*3\b,"emissions from downstream leased assets.N/A N/A 14 Franchises Not relevant NIKE does not have significant emissions from franchises.N/A N/A 15 Investments Not relevant NIKE does not have significant emissions from investments.N/A N/A Total SBT S3 Emissions10,823,562 Total Full Footprint S3 ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,161,climate,\bscope\s*1\b,"Selected Environmental Sustainability MetricsFor the Fiscal Year ended May 31, 2021 (FY21) Scope 1 and 2 Total Energy Consumption (MWh) 798,688 Renewable Electricity Consumption (MWh/%) 459,127 / 78% Scope 1 (Direct) Emissions (Metric tons CO 2e) 42,720 Scope 2 (Indirect) ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,161,climate,\bscope\s*1\b,"Selected Environmental Sustainability MetricsFor the Fiscal Year ended May 31, 2021 (FY21) Scope 1 and 2 Total Energy Consumption (MWh) 798,688 Renewable Electricity Consumption (MWh/%) 459,127 / 78% Scope 1 (Direct) Emissions (Metric tons CO 2e) 42,720 Scope 2 (Indirect) ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,161,climate,\bscope\s*2\b,"Selected Environmental Sustainability MetricsFor the Fiscal Year ended May 31, 2021 (FY21) Scope 1 and 2 Total Energy Consumption (MWh) 798,688 Renewable Electricity Consumption (MWh/%) 459,127 / 78% Scope 1 (Direct) Emissions (Metric tons CO 2e) 42,720 Scope 2 (Indirect) ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,161,climate,\bscope\s*2\b,"nvironmental Sustainability MetricsFor the Fiscal Year ended May 31, 2021 (FY21) Scope 1 and 2 Total Energy Consumption (MWh) 798,688 Renewable Electricity Consumption (MWh/%) 459,127 / 78% Scope 1 (Direct) Emissions (Metric tons CO 2e) 42,720 Scope 2 (Indirect) Location-Based ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,161,climate,\bscope\s*3\b,"2021 (FY21) Scope 1 and 2 Total Energy Consumption (MWh) 798,688 Renewable Electricity Consumption (MWh/%) 459,127 / 78% Scope 1 (Direct) Emissions (Metric tons CO 2e) 42,720 Scope 2 (Indirect) Location-Based Emissions (Metric tons CO 2e) 251,578 Scope 2 (Indirect) ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,161,climate,\bscope\s*3\b,"y Consumption (MWh/%) 459,127 / 78% Scope 1 (Direct) Emissions (Metric tons CO 2e) 42,720 Scope 2 (Indirect) Location-Based Emissions (Metric tons CO 2e) 251,578 Scope 2 (Indirect) Market-Based Emissions (Metric tons CO 2e) 76,420 Scope 3 (Category 8) Emissions ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,161,climate,\bscope\s*3\b,"720 Scope 2 (Indirect) Location-Based Emissions (Metric tons CO 2e) 251,578 Scope 2 (Indirect) Market-Based Emissions (Metric tons CO 2e) 76,420 Scope 3 (Category 8) Emissions From Commercial Air Travel (Metric tons CO 2e)3,395 Scope 3 (Category 4) Emissions From ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,162,climate,\bscope\s*3\b,data with consideration of the principles and guidance of the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) Greenhouse Gas Protocol Initiative’s Corporate GHG Accounting and Reporting Standard (Revised Edition) (“GHG Protocol”) and the Corporate ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,162,climate,\bGHG Protocol\b,"Gas Protocol Initiative’s Corporate GHG Accounting and Reporting Standard (Revised Edition) (“GHG Protocol”) and the Corporate Value Chain (Scope 3) Accounting and Reporting Standard, which are recognized external standards. Organizational Boundary NIKE uses the operational control approach in conformance with ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,163,climate,\bscope\s*1\b,"Scope NIKE’s scope 1, 2, a subset of scope 3 emissions (commercial air travel and outbound and inbound logistics), and renewable electricity consumption reporting coverage is outlined below. Emissions Source Scope Description Renewable Electricity Consumption • Percentage of global energy ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,163,climate,\bscope\s*1\b,"rcial air travel and outbound and inbound logistics), and renewable electricity consumption reporting coverage is outlined below. Emissions Source Scope Description Renewable Electricity Consumption • Percentage of global energy sourced from renewable energy is calculated as follows: (Renewable Electricity in ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,163,climate,\bscope\s*2\b,"ravel and outbound and inbound logistics), and renewable electricity consumption reporting coverage is outlined below. Emissions Source Scope Description Renewable Electricity Consumption • Percentage of global energy sourced from renewable energy is calculated as follows: (Renewable Electricity in MWh)/ (Scope ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,163,climate,\bscope\s*3\b,"Scope NIKE’s scope 1, 2, a subset of scope 3 emissions (commercial air travel and outbound and inbound logistics), and renewable electricity consumption reporting coverage is outlined below. Emissions Source Scope Description Renewable Electricity Consumption • Percentage of global energy ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*1\b,"Exclusions Each year, we aim to increase the quality of the data reported. As tenants of leased facilities, we do not yet have access to complete refrigerant sources and certain energy sources for shared building common spaces. GHG Base Data ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*1\b,"ulate Scope 3 inbound and outbound emissions are sourced from third-party invoices (e.g., supplier expenditure including weight, transportation type, distance, and weight/ volume) and is collected across the business via a variety of internal processes and systems. As described in ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*1\b,"CS energy use intensity (kWh per square foot) based on climate region. In the U.S. and Canada, where some sites are landlord-managed and visibility on energy consumption is low, our internal known average country-level energy use intensity is used instead ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*1\b,"the U.S. and Canada, where some sites are landlord-managed and visibility on energy consumption is low, our internal known average country-level energy use intensity is used instead of the external CBECS benchmark. Approximately 91% of retail scope 1 emissions in ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*2\b,"et have access to complete refrigerant sources and certain energy sources for shared building common spaces. GHG Base Data Activity data used to calculate Scope 1 (direct) emissions is sourced from direct measurements or third-party invoices (e.g., diesel, jet fuel ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*2\b,"3 inbound and outbound emissions are sourced from third-party invoices (e.g., supplier expenditure including weight, transportation type, distance, and weight/ volume) and is collected across the business via a variety of internal processes and systems. As described in this assertion, ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*2\b,"nd EU and for landlord-managed sites in the U.S., Canada, and EU. Square footage of retail and non-HQ offices per country is used, leveraging actual FY21 square footage data, along with electricity intensity (kWh per square foot of known FY21 ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*2\b,"retail and non-HQ offices per country is used, leveraging actual FY21 square footage data, along with electricity intensity (kWh per square foot of known FY21 NIKE electricity usage in retail or offices). Approximately 96% of retail scope 2 market-based emissions ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*3\b,"d from direct measurements or third-party invoices (e.g., diesel, jet fuel and natural gas). Activity data used to calculate Scope 2 (indirect) emissions is sourced from third-party invoices (e.g., electricity) wherever possible and is collected across the business via a ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,164,climate,\bscope\s*3\b,is collected across the business via a variety of internal processes and systems. Scope 3 (commercial air travel) data used to report GHG emissions from transporting our employees is obtained from reports provided by third parties which includes number of ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,165,climate,\bscope\s*2\b,"cal year end. Carbon dioxide equivalent emissions utilize GWPs primarily sourced from the Intergovernmental Panel on Climate Change Fifth Assessment Report (Assessment Report 5 – 100 year), and EPA emission factor sources use Assessment Report 4. In quantifying market-based electricity ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,165,climate,\bGHG Protocol\b,"after the fiscal year end. Carbon dioxide equivalent emissions utilize GWPs primarily sourced from the Intergovernmental Panel on Climate Change Fifth Assessment Report (Assessment Report 5 – 100 year), and EPA emission factor sources use Assessment Report 4. In quantifying ..."
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,166,climate,\bscope\s*1\b,Emission Source Emission Source Type Emission Factor Employed Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,166,climate,\bscope\s*1\b,Emission Source Emission Source Type Emission Factor Employed Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,166,climate,\bscope\s*1\b,Emission Source Emission Source Type Emission Factor Employed Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors ...
FY21_NIKE-Impact-Report.pdf,2021/FY21_NIKE-Impact-Report.pdf,2021,166,climate,\bscope\s*1\b,Emission Source Emission Source Type Emission Factor Employed Scope 1 Natural Gas GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Hi-sene GHG Protocol Emission Factors from Cross-Sector Tools March 2017 Scope 1 Diesel GHG Protocol Emission Factors ...
