year,document,page,category,keyword,sentence,extracted_numbers,commitment_strength,contains_timeline,contains_percentage
2020,Nike_2020_Impact_Report.pdf,58,chemicals,hazardous chemicals,"Through these industry guidelines, brands reduce complexity 
when tracking supplier compliance and collaboratively reduce the use of 
hazardous chemicals in the industry","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,58,chemicals,hazardous chemicals,"Quantitative Measure
100% compliance with the zero 
discharge of hazardous chemicals 
(ZDHC) Manufacturing Restricted 
Substance List (MRSL) 
Target
100% 85%FY20Compliance with the ZDHC MRSL
Baseline
67%
Substantial progress
Similar to our approach of utilizing an industry-wide initiative to shape NIKE’s 
RSL, we also recognize the value of an industry guideline outlining chemistry 
requirements for chemicals used within manufacturing","{'percentages': [100.0, 100.0, 85.0, 67.0], 'years': [], 'other_numbers': ['100', '100', '85', '67']}",moderate,False,True
2020,Nike_2020_Impact_Report.pdf,58,chemicals,ZDHC,"The ZDHC MRSL is a list of chemical substances banned from intentional 
use in facilities processing certain materials","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,58,water,wastewater,"We measure MRSL compliance 
by testing factory wastewater per the ZDHC Wastewater Guidelines","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,58,chemicals,ZDHC,"We measure MRSL compliance 
by testing factory wastewater per the ZDHC Wastewater Guidelines","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,58,chemicals,ZDHC,"The increased use of the chemical inventory management software 
CleanChain in the supply chain, combined with a more than 50% growth in 
chemical formulations being assessed for MRSL compliance via the ZDHC 
Chemical Gateway, provides valuable information about the chemicals used 
to make our products","{'percentages': [50.0], 'years': [], 'other_numbers': ['50']}",moderate,False,True
2020,Nike_2020_Impact_Report.pdf,58,chemicals,hazardous chemicals,"These enhanced data sets elevate our ability to reduce 
the use of hazardous chemicals and are critical in achieving our ZDHC goals","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,59,water,wastewater,"Quantitative Measure
100% of focus suppliers meeting 
NIKE’s wastewater quality 
requirements for textile dyeing  
and finishing processes 
Suppliers Meeting NIKE’s Wastewater Quality  
Requirements – Textile Dyeing and Finishing (% – ZDHC Standards)
Target
100%Baseline
40%FY20
69%
Target not met
Our primary focus has been and continues to be leveraging collective action 
and industry tools to create change in our supply chain","{'percentages': [100.0, 100.0, 40.0, 69.0], 'years': [], 'other_numbers': ['100', '100', '40', '69']}",moderate,False,True
2020,Nike_2020_Impact_Report.pdf,59,chemicals,ZDHC,"Quantitative Measure
100% of focus suppliers meeting 
NIKE’s wastewater quality 
requirements for textile dyeing  
and finishing processes 
Suppliers Meeting NIKE’s Wastewater Quality  
Requirements – Textile Dyeing and Finishing (% – ZDHC Standards)
Target
100%Baseline
40%FY20
69%
Target not met
Our primary focus has been and continues to be leveraging collective action 
and industry tools to create change in our supply chain","{'percentages': [100.0, 100.0, 40.0, 69.0], 'years': [], 'other_numbers': ['100', '100', '40', '69']}",moderate,False,True
2020,Nike_2020_Impact_Report.pdf,59,water,wastewater,"We did not achieve 
our goal of full compliance with the ZDHC Wastewater Guidelines, but we did 
achieve 69% compliance in FY20, and an increase in compliance by 29 p","{'percentages': [69.0], 'years': [], 'other_numbers': ['69', '29']}",strong,False,True
2020,Nike_2020_Impact_Report.pdf,59,chemicals,ZDHC,"We did not achieve 
our goal of full compliance with the ZDHC Wastewater Guidelines, but we did 
achieve 69% compliance in FY20, and an increase in compliance by 29 p","{'percentages': [69.0], 'years': [], 'other_numbers': ['69', '29']}",strong,False,True
2020,Nike_2020_Impact_Report.pdf,59,water,wastewater,"While 85% of our strategic material vendors demonstrated they were free 
from the chemicals listed on the MRSL in FY20, only 69% of those same 
vendors were fully compliant with the ZDHC Wastewater Guidelines","{'percentages': [85.0, 69.0], 'years': [], 'other_numbers': ['85', '69']}",moderate,False,True
2020,Nike_2020_Impact_Report.pdf,59,chemicals,ZDHC,"While 85% of our strategic material vendors demonstrated they were free 
from the chemicals listed on the MRSL in FY20, only 69% of those same 
vendors were fully compliant with the ZDHC Wastewater Guidelines","{'percentages': [85.0, 69.0], 'years': [], 'other_numbers': ['85', '69']}",moderate,False,True
2020,Nike_2020_Impact_Report.pdf,59,water,wastewater,"difference is a direct result of vendors struggling to treat their wastewater 
so they can achieve the foundational limits of the conventional parameters 
listed in the ZDHC Wastewater Guidelines","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2020,Nike_2020_Impact_Report.pdf,59,chemicals,ZDHC,"difference is a direct result of vendors struggling to treat their wastewater 
so they can achieve the foundational limits of the conventional parameters 
listed in the ZDHC Wastewater Guidelines","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2020,Nike_2020_Impact_Report.pdf,59,water,wastewater,"We realized a key factor preventing vendors from complying with the ZDHC 
Wastewater Guidelines is that training and adoption of water treatment 
industry best practices are not consistent or robust","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,59,chemicals,ZDHC,"We realized a key factor preventing vendors from complying with the ZDHC 
Wastewater Guidelines is that training and adoption of water treatment 
industry best practices are not consistent or robust","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,59,water,wastewater,"NIKE’s primary focus is  
to build capabilities too so that our suppliers have the right people with the 
right skills to properly treat their wastewater","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,59,chemicals,hazardous chemicals,"Qualitative Measure
Lead industry change through 
collective action
We continue to scale industry-aligned tools across the supply chain to 
achieve our zero discharge of hazardous chemicals targets","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2020,Nike_2020_Impact_Report.pdf,59,chemicals,hazardous chemicals,"We work closely 
with cross-industry groups – the ZDHC Foundation, the AFIRM Group, and 
the Sustainable Apparel Coalition (SAC) – who are focused on reducing the 
use of hazardous chemicals in the production of footwear and apparel","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,59,water,wastewater,"In the past year, we have implemented updated wastewater guidelines and 
MRSL version 2","{'percentages': [], 'years': [], 'other_numbers': ['2']}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,59,water,wastewater,"Additional tools that are being introduced in FY21 include air emissions 
guidance, defining the minimum qualifications of a wastewater-treatment 
system operator, and chemical management resources","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,59,chemicals,chemical management,"Additional tools that are being introduced in FY21 include air emissions 
guidance, defining the minimum qualifications of a wastewater-treatment 
system operator, and chemical management resources","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,59,chemicals,chemical management,"Together, these new 
and updated industry tools will help us reach our chemistry targets while also 
starting the journey toward future hazardous chemical management","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2020,Nike_2020_Impact_Report.pdf,60,water,wastewater,"After we supported the creation of the ZDHC MRSL and adopted this as our 
own approach to managing chemical selection within the supply chain, we 
undertook two separate efforts:
• Monitoring MRSL compliance through a systematic testing of wastewater 
against the ZDHC Wastewater Guideline
• Deployment of the chemical inventory management software CleanChain 
to clearly assess the MRSL conformity of chemical inventories and better 
evaluate MRSL compliance risks
After adoption and implementation of MRSL in FY18, we saw that MRSL 
compliance was initially a challenge for some suppliers","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,60,chemicals,ZDHC,"After we supported the creation of the ZDHC MRSL and adopted this as our 
own approach to managing chemical selection within the supply chain, we 
undertook two separate efforts:
• Monitoring MRSL compliance through a systematic testing of wastewater 
against the ZDHC Wastewater Guideline
• Deployment of the chemical inventory management software CleanChain 
to clearly assess the MRSL conformity of chemical inventories and better 
evaluate MRSL compliance risks
After adoption and implementation of MRSL in FY18, we saw that MRSL 
compliance was initially a challenge for some suppliers","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,60,chemicals,ZDHC,"This was a significant step for ZDHC and the industry,  
and NIKE is actively deploying version 2","{'percentages': [], 'years': [], 'other_numbers': ['2']}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,60,chemicals,ZDHC,"By working with the chemical industry, we increased the population of 
the ZDHC Gateway – Chemical Module, an industry database of MRSL-
compliant formulations","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
2020,Nike_2020_Impact_Report.pdf,60,chemicals,ZDHC,"In FY20, the volume of chemical formulations 
listed on the ZDHC Gateway increased over 130%, providing the supply 
chain – and therefore, our suppliers – sourcing options from more than 
50,000 formulations","{'percentages': [130.0], 'years': [], 'other_numbers': ['130', '50000']}",moderate,False,True
2020,Nike_2020_Impact_Report.pdf,60,chemicals,hazardous chemicals,"In 2012, we co-founded an industry initiative 
seeking to achieve zero discharge of hazardous chemicals by 2020  
(ZDHC program)","{'percentages': [], 'years': [2012, 2020], 'other_numbers': ['2012', '2020']}",strong,True,False
2020,Nike_2020_Impact_Report.pdf,60,chemicals,hazardous chemicals,"As we continue to reduce the use of hazardous chemicals, we are 
simultaneously committed to improving chemical management across our 
source base","{'percentages': [], 'years': [], 'other_numbers': []}",strong,False,False
2020,Nike_2020_Impact_Report.pdf,61,water,wastewater,"Wastewater 
The biggest challenge with wastewater treatment in the textile industry is not 
a lack of awareness or commitment but capability","{'percentages': [], 'years': [], 'other_numbers': []}",moderate,False,False
